season,date,away_team,away_point_spread,away_money_line,away_money_line
2020-21,3/26/21,MIA,-2,-165,-165
2020-21,3/26/21,IND,-1.5,-125,-125
2020-21,3/26/21,MEM,10,400,400
2020-21,3/26/21,ATL,-7,-265,-265
2020-21,3/26/21,CLE,4,165,165
2020-21,3/27/21,DET,5.5,180,180
2020-21,3/27/21,HOU,4.5,155,155
2020-21,3/27/21,NYK,-2.5,-135,-135
2020-21,3/27/21,CHI,1,100,100
2020-21,3/27/21,DAL,5.5,170,170
2020-21,3/27/21,BOS,-6,-255,-255
2020-21,3/27/21,MEM,9,350,350
2020-21,3/27/21,CLE,9,325,325
2020-21,3/27/21,PHI,5.5,195,195
2020-21,3/28/21,PHX,-7,-250,-250
2020-21,3/28/21,POR,-2.5,-135,-135
2020-21,3/28/21,ATL,5,175,175
2020-21,3/28/21,ORL,7,240,240
2020-21,3/29/21,IND,-7,-280,-280
2020-21,3/29/21,MIN,10.5,500,500
2020-21,3/29/21,MIA,-3.5,-160,-160
2020-21,3/29/21,ORL,3,130,130
2020-21,3/29/21,MEM,-8,-370,-370
2020-21,3/29/21,DAL,-11.5,-700,-700
2020-21,3/29/21,TOR,-5.5,-210,-210
2020-21,3/29/21,SAC,2.5,120,120
2020-21,3/29/21,CLE,16.5,1100,1100
2020-21,3/29/21,CHI,2,105,105
2020-21,3/29/21,MIL,-2.5,-140,-140
2020-21,3/30/21,CHO,-4.5,-180,-180
2020-21,3/30/21,PHI,5,190,190
2020-21,3/30/21,ATL,5.5,190,190
2020-21,3/30/21,ORL,11,500,500
2020-21,3/31/21,MIA,-1.5,-125,-125
2020-21,3/31/21,POR,-7.5,-310,-310
2020-21,3/31/21,HOU,12.5,700,700
2020-21,3/31/21,DAL,1,100,100
2020-21,3/31/21,UTA,-6,-230,-230
2020-21,3/31/21,NYK,-3,-155,-155
2020-21,3/31/21,TOR,-7.5,-335,-335
2020-21,3/31/21,SAC,2.5,120,120
2020-21,3/31/21,MIL,-8.5,-380,-380
2020-21,3/31/21,CHI,8.5,320,320
2020-21,4/1/21,PHI,-9.5,-500,-500
2020-21,4/1/21,WAS,-1,-115,-115
2020-21,4/1/21,CHO,2.5,120,120
2020-21,4/1/21,GSW,3,130,130
2020-21,4/1/21,ORL,5,180,180
2020-21,4/1/21,ATL,1,-105,-105
2020-21,4/1/21,DEN,2,110,110
2020-21,4/2/21,GSW,5.5,175,175
2020-21,4/2/21,HOU,12,575,575
2020-21,4/2/21,DAL,-5,-200,-200
2020-21,4/2/21,CHO,5,170,170
2020-21,4/2/21,MIN,6.5,215,215
2020-21,4/2/21,ATL,-1.5,-120,-120
2020-21,4/2/21,CHI,11,525,525
2020-21,4/2/21,OKC,14,825,825
2020-21,4/2/21,MIL,-3,-150,-150
2020-21,4/2/21,LAL,4.5,170,170
2020-21,4/3/21,DAL,-6,-220,-220
2020-21,4/3/21,CLE,12,650,650
2020-21,4/3/21,MIN,14,750,750
2020-21,4/3/21,NYK,-2.5,-145,-145
2020-21,4/3/21,IND,7,220,220
2020-21,4/3/21,ORL,15.5,925,925
2020-21,4/3/21,MIL,-3,-145,-145
2020-21,4/3/21,OKC,13,600,600
2020-21,4/4/21,BRK,-2.5,-140,-140
2020-21,4/4/21,LAL,11,450,450
2020-21,4/4/21,CHO,9,350,350
2020-21,4/4/21,MEM,3.5,140,140
2020-21,4/4/21,GSW,1.5,100,100
2020-21,4/4/21,ORL,-2.5,-155,-155
2020-21,4/4/21,ORL,17.5,1000,1000
2020-21,4/5/21,DET,-3,-150,-150
2020-21,4/5/21,WAS,5.5,190,190
2020-21,4/5/21,NYK,6,200,200
2020-21,4/5/21,SAC,-3.5,-165,-165
2020-21,4/5/21,UTA,-5.5,-220,-220
2020-21,4/5/21,CLE,8,290,290
2020-21,4/5/21,PHX,-14,-1200,-1200
2020-21,4/6/21,CHI,-2,-130,-130
2020-21,4/6/21,PHI,0,-110,-110
2020-21,4/6/21,ORL,3.5,145,145
2020-21,4/6/21,LAL,-1.5,-115,-115
2020-21,4/6/21,MEM,6.5,195,195
2020-21,4/6/21,DET,11.5,575,575
2020-21,4/6/21,POR,6.5,195,195
2020-21,4/6/21,MIL,-3,-140,-140
2020-21,4/7/21,MIN,-1.5,-120,-120
2020-21,4/7/21,WAS,-4.5,-190,-190
2020-21,4/7/21,NYK,3,130,130
2020-21,4/7/21,ORL,8.5,320,320
2020-21,4/7/21,DAL,-10,-550,-550
2020-21,4/7/21,CHO,-5.5,-220,-220
2020-21,4/7/21,MEM,-1,-120,-120
2020-21,4/7/21,SAS,5,175,175
2020-21,4/7/21,UTA,-2.5,-145,-145
2020-21,4/8/21,LAL,9.5,350,350
2020-21,4/8/21,CLE,-4,-170,-170
2020-21,4/8/21,MIL,2.5,125,125
2020-21,4/8/21,PHX,6,200,200
2020-21,4/8/21,POR,5.5,190,190
2020-21,4/8/21,DET,8,250,250
2020-21,4/8/21,CHI,-4.5,-175,-175
2020-21,4/9/21,IND,-6.5,-250,-250
2020-21,4/9/21,MEM,-1.5,-120,-120
2020-21,4/9/21,CHI,2.5,120,120
2020-21,4/9/21,MIN,8.5,320,320
2020-21,4/9/21,PHI,-5.5,-220,-220
2020-21,4/9/21,CHO,-3.5,-140,-140
2020-21,4/9/21,SAS,6.5,240,240
2020-21,4/9/21,WAS,4.5,170,170
2020-21,4/9/21,HOU,11,525,525
2020-21,4/10/21,LAL,11,525,525
2020-21,4/10/21,SAC,11,550,550
2020-21,4/10/21,PHI,-10,-600,-600
2020-21,4/10/21,WAS,13.5,750,750
2020-21,4/10/21,HOU,7,260,260
2020-21,4/10/21,DET,11,550,550
2020-21,4/10/21,TOR,3,120,120
2020-21,4/11/21,ATL,2.5,120,120
2020-21,4/11/21,BOS,3.5,155,155
2020-21,4/11/21,MIL,-9,-400,-400
2020-21,4/11/21,ORL,-9,-450,-450
2020-21,4/11/21,TOR,3,135,135
2020-21,4/11/21,CHI,-4,-175,-175
2020-21,4/11/21,SAS,6.5,210,210
2020-21,4/11/21,IND,3.5,140,140
2020-21,4/11/21,MIA,0,-110,-110
2020-21,4/11/21,DET,13,650,650
2020-21,4/12/21,LAL,1,-105,-105
2020-21,4/12/21,SAS,-7,-270,-270
2020-21,4/12/21,PHI,-3.5,-165,-165
2020-21,4/12/21,WAS,10.5,475,475
2020-21,4/12/21,CHI,2,120,120
2020-21,4/12/21,SAC,2,110,110
2020-21,4/12/21,DEN,-5,-200,-200
2020-21,4/12/21,HOU,12.5,600,600
2020-21,4/13/21,ATL,1.5,105,105
2020-21,4/13/21,LAC,-3,-160,-160
2020-21,4/13/21,LAL,-1.5,-120,-120
2020-21,4/13/21,OKC,16.5,1200,1200
2020-21,4/13/21,MIA,3.5,145,145
2020-21,4/13/21,BOS,1,-105,-105
2020-21,4/13/21,BRK,-7.5,-280,-280
2020-21,4/14/21,BRK,9,330,330
2020-21,4/14/21,CLE,3,135,135
2020-21,4/14/21,SAS,-5.5,-220,-220
2020-21,4/14/21,ORL,9.5,450,450
2020-21,4/14/21,NYK,2,115,115
2020-21,4/14/21,MIL,-9.5,-550,-550
2020-21,4/14/21,LAC,-1.5,-135,-135
2020-21,4/14/21,GSW,-12.5,-900,-900
2020-21,4/14/21,IND,-3.5,-170,-170
2020-21,4/14/21,DAL,-3,-150,-150
2020-21,4/14/21,WAS,-2,-130,-130
2020-21,4/14/21,MIA,5,190,190
2020-21,4/15/21,MIL,-4.5,-175,-175
2020-21,4/15/21,GSW,-5.5,-230,-230
2020-21,4/15/21,BOS,-7.5,-340,-340
2020-21,4/15/21,SAC,12.5,600,600
2020-21,4/16/21,IND,10,425,425
2020-21,4/16/21,LAC,4,170,170
2020-21,4/16/21,OKC,2.5,135,135
2020-21,4/16/21,ORL,-3,-150,-150
2020-21,4/16/21,CHO,12,625,625
2020-21,4/16/21,ORL,3,135,135
2020-21,4/16/21,MEM,-3.5,-165,-165
2020-21,4/16/21,MIA,-7,-260,-260
2020-21,4/16/21,DEN,-9.5,-410,-410
2020-21,4/16/21,POR,1.5,105,105
2020-21,4/16/21,NYK,6.5,210,210
2020-21,4/17/21,UTA,1.5,100,100
2020-21,4/17/21,DET,4.5,170,170
2020-21,4/17/21,CLE,3,130,130
2020-21,4/17/21,GSW,3,130,130
2020-21,4/17/21,MEM,8.5,315,315
2020-21,4/17/21,SAS,12,575,575
2020-21,4/18/21,IND,2,110,110
2020-21,4/18/21,ORL,-1.5,-125,-125
2020-21,4/18/21,BRK,-5,-200,-200
2020-21,4/18/21,POR,-4.5,-200,-200
2020-21,4/18/21,OKC,5,190,190
2020-21,4/18/21,HOU,-1.5,-115,-115
2020-21,4/18/21,SAC,8.5,340,340
2020-21,4/18/21,MIN,11.5,550,550
2020-21,4/19/21,CLE,-3.5,-170,-170
2020-21,4/19/21,GSW,4.5,170,170
2020-21,4/19/21,CHI,4.5,165,165
2020-21,4/19/21,HOU,5,170,170
2020-21,4/19/21,OKC,12.5,650,650
2020-21,4/19/21,PHX,3,130,130
2020-21,4/19/21,SAS,-3.5,-160,-160
2020-21,4/19/21,MEM,7.5,280,280
2020-21,4/19/21,UTA,-7,-270,-270
2020-21,4/20/21,ORL,12.5,600,600
2020-21,4/20/21,BRK,3,130,130
2020-21,4/20/21,CHO,5,175,175
2020-21,4/20/21,MIN,3.5,135,135
2020-21,4/20/21,LAC,-4.5,-210,-210
2020-21,4/21/21,PHX,-3,-155,-155
2020-21,4/21/21,GSW,-2,-140,-140
2020-21,4/21/21,OKC,9,310,310
2020-21,4/21/21,CHI,-2,-135,-135
2020-21,4/21/21,BRK,4.5,165,165
2020-21,4/21/21,UTA,-11.5,-700,-700
2020-21,4/21/21,ATL,-1.5,-125,-125
2020-21,4/21/21,MIA,-1.5,-130,-130
2020-21,4/21/21,DET,10.5,500,500
2020-21,4/21/21,MEM,-4.5,-180,-180
2020-21,4/21/21,DEN,-1.5,-120,-120
2020-21,4/21/21,MIN,3,135,135
2020-21,4/22/21,ORL,-10.5,-500,-500
2020-21,4/22/21,PHX,-1.5,-120,-120
2020-21,4/22/21,PHI,6.5,235,235
2020-21,4/22/21,DET,7,210,210
2020-21,4/22/21,CHO,1,100,100
2020-21,4/22/21,LAL,3.5,140,140
2020-21,4/23/21,BOS,3.5,135,135
2020-21,4/23/21,MIA,-6.5,-260,-260
2020-21,4/23/21,CLE,1,100,100
2020-21,4/23/21,WAS,-9,-450,-450
2020-21,4/23/21,LAC,-9,-430,-430
2020-21,4/23/21,MEM,4,155,155
2020-21,4/23/21,DEN,-2.5,-140,-140
2020-21,4/24/21,TOR,-1,-110,-110
2020-21,4/24/21,PHI,9,330,330
2020-21,4/24/21,DET,4,165,165
2020-21,4/24/21,SAS,3,130,130
2020-21,4/24/21,CHI,4.5,170,170
2020-21,4/24/21,LAL,1.5,105,105
2020-21,4/24/21,MIN,12.5,600,600
2020-21,4/24/21,HOU,14,800,800
2020-21,4/25/21,BOS,-8,-340,-340
2020-21,4/25/21,PHX,1,-105,-105
2020-21,4/25/21,MEM,3.5,140,140
2020-21,4/25/21,CLE,7.5,270,270
2020-21,4/25/21,MIL,-6,-240,-240
2020-21,4/25/21,IND,-5.5,-230,-230
2020-21,4/25/21,SAC,7.5,270,270
2020-21,4/26/21,LAL,-11.5,-800,-800
2020-21,4/26/21,SAS,-2.5,-135,-135
2020-21,4/26/21,ATL,-4,-170,-170
2020-21,4/26/21,OKC,15.5,1100,1100
2020-21,4/26/21,PHX,-2.5,-140,-140
2020-21,4/26/21,CLE,11.5,575,575
2020-21,4/26/21,CHI,6,200,200
2020-21,4/26/21,UTA,-10,-550,-550
2020-21,4/26/21,LAC,-2,-130,-130
2020-21,4/26/21,MEM,4,155,155
2020-21,4/26/21,DAL,-6.5,-250,-250
2020-21,4/27/21,POR,-6,-220,-220
2020-21,4/27/21,MIL,-9.5,-420,-420
2020-21,4/27/21,OKC,11,550,550
2020-21,4/27/21,BRK,-5,-200,-200
2020-21,4/27/21,MIN,-2,-130,-130
2020-21,4/27/21,DAL,4,150,150
2020-21,4/28/21,ATL,9.5,375,375
2020-21,4/28/21,LAL,-1,-115,-115
2020-21,4/28/21,ORL,3.5,145,145
2020-21,4/28/21,CHO,6.5,220,220
2020-21,4/28/21,CHI,4,155,155
2020-21,4/28/21,SAS,5,175,175
2020-21,4/28/21,ORL,4,150,150
2020-21,4/28/21,POR,1.5,100,100
2020-21,4/28/21,UTA,-8.5,-380,-380
2020-21,4/28/21,LAC,4.5,160,160
2020-21,4/29/21,DAL,-7.5,-320,-320
2020-21,4/29/21,BRK,-5,-210,-210
2020-21,4/29/21,GSW,-4.5,-180,-180
2020-21,4/29/21,MIL,-14,-1250,-1250
2020-21,4/29/21,TOR,5,160,160
2020-21,4/29/21,ORL,-9.5,-420,-420
2020-21,4/30/21,ATL,7.5,275,275
2020-21,4/30/21,WAS,-6.5,-265,-265
2020-21,4/30/21,SAS,4.5,160,160
2020-21,4/30/21,ORL,13,600,600
2020-21,4/30/21,POR,-3,-150,-150
2020-21,4/30/21,MIL,-1.5,-130,-130
2020-21,4/30/21,UTA,3.5,140,140
2020-21,4/30/21,SAC,11.5,475,475
2020-21,5/1/21,DET,7,265,265
2020-21,5/1/21,GSW,-8.5,-380,-380
2020-21,5/1/21,ORL,-3.5,-160,-160
2020-21,5/1/21,MIA,-11.5,-800,-800
2020-21,5/1/21,CHI,9,310,310
2020-21,5/1/21,IND,-8.5,-380,-380
2020-21,5/1/21,MEM,-11,-800,-800
2020-21,5/1/21,WAS,4.5,175,175
2020-21,5/1/21,DEN,6,210,210
2020-21,5/1/21,TOR,7,225,225
2020-21,5/2/21,BRK,2.5,125,125
2020-21,5/2/21,POR,-1,-120,-120
2020-21,5/2/21,NYK,-10,-650,-650
2020-21,5/2/21,PHI,-10,-600,-600
2020-21,5/2/21,MIA,-5.5,-220,-220
2020-21,5/2/21,SAC,6.5,235,235
2020-21,5/2/21,PHX,-15,-1600,-1600
2020-21,5/2/21,TOR,10,400,400
2020-21,5/3/21,ORL,2,110,110
2020-21,5/3/21,IND,4.5,170,170
2020-21,5/3/21,GSW,1.5,110,110
2020-21,5/3/21,POR,2.5,115,115
2020-21,5/3/21,PHI,-7.5,-310,-310
2020-21,5/3/21,NYK,4,160,160
2020-21,5/3/21,SAS,7.5,270,270
2020-21,5/3/21,DEN,-4,-180,-180
2020-21,5/4/21,PHX,-12.5,-1100,-1100
2020-21,5/4/21,CHO,-4,-180,-180
2020-21,5/4/21,BRK,2,105,105
2020-21,5/4/21,SAC,-5.5,-210,-210
2020-21,5/4/21,GSW,2,110,110
2020-21,5/4/21,DAL,0,-110,-110
2020-21,5/4/21,TOR,11.5,525,525
2020-21,5/5/21,BOS,-12.5,-950,-950
2020-21,5/5/21,POR,-12,-900,-900
2020-21,5/5/21,MEM,-3.5,-160,-160
2020-21,5/5/21,PHX,-1,-115,-115
2020-21,5/5/21,PHI,-14.5,-1500,-1500
2020-21,5/5/21,SAC,6,210,210
2020-21,5/5/21,WAS,4,155,155
2020-21,5/5/21,SAS,7,240,240
2020-21,5/5/21,NYK,3.5,140,140
2020-21,5/6/21,CHI,-4.5,-180,-180
2020-21,5/6/21,BRK,-3,-150,-150
2020-21,5/6/21,WAS,-2,-135,-135
2020-21,5/6/21,MEM,-9,-450,-450
2020-21,5/6/21,ATL,-6,-245,-245
2020-21,5/6/21,OKC,13.5,825,825
2020-21,5/6/21,LAL,8.5,320,320
2020-21,5/7/21,ORL,11.5,550,550
2020-21,5/7/21,BOS,-4,-175,-175
2020-21,5/7/21,HOU,17.5,1400,1400
2020-21,5/7/21,ORL,7.5,260,260
2020-21,5/7/21,MIN,8,280,280
2020-21,5/7/21,CLE,10.5,450,450
2020-21,5/7/21,NYK,6.5,225,225
2020-21,5/7/21,DEN,4.5,160,160
2020-21,5/7/21,SAS,-4.5,-190,-190
2020-21,5/7/21,LAL,7.5,270,270
2020-21,5/8/21,WAS,-4,-180,-180
2020-21,5/8/21,DET,9.5,400,400
2020-21,5/8/21,MEM,-6.5,-260,-260
2020-21,5/8/21,BRK,-4,-165,-165
2020-21,5/8/21,OKC,13,800,800
2020-21,5/8/21,SAS,6,200,200
2020-21,5/8/21,HOU,16,1100,1100
2020-21,5/9/21,MIA,-1,-110,-110
2020-21,5/9/21,NYK,7.5,290,290
2020-21,5/9/21,DAL,-10.5,-600,-600
2020-21,5/9/21,ORL,3,135,135
2020-21,5/9/21,MIN,-7.5,-300,-300
2020-21,5/9/21,CHI,-9.5,-450,-450
2020-21,5/9/21,PHX,-6.5,-250,-250
2020-21,5/9/21,OKC,9.5,375,375
2020-21,5/10/21,WAS,8.5,290,290
2020-21,5/10/21,IND,-9.5,-450,-450
2020-21,5/10/21,ORL,9.5,400,400
2020-21,5/10/21,MIL,-7,-300,-300
2020-21,5/10/21,UTA,-2,-125,-125
2020-21,5/10/21,HOU,15,900,900
2020-21,5/11/21,MIN,-7.5,-310,-310
2020-21,5/11/21,DEN,-6,-240,-240
2020-21,5/11/21,MIA,-1.5,-120,-120
2020-21,5/11/21,LAC,-13.5,-1200,-1200
2020-21,5/11/21,BRK,-4.5,-185,-185
2020-21,5/11/21,DAL,-3.5,-155,-155
2020-21,5/11/21,PHI,-5.5,-210,-210
2020-21,5/11/21,ORL,15.5,1000,1000
2020-21,5/11/21,PHX,-4.5,-180,-180
2020-21,5/11/21,OKC,9,375,375
2020-21,5/11/21,NYK,2.5,125,125
2020-21,5/12/21,WAS,7,235,235
2020-21,5/12/21,SAS,5,175,175
2020-21,5/12/21,BOS,-6,-250,-250
2020-21,5/12/21,POR,1,-105,-105
2020-21,5/12/21,ORL,9.5,385,385
2020-21,5/12/21,HOU,9,400,400
2020-21,5/13/21,LAC,-8.5,-350,-350
2020-21,5/13/21,MIL,-9.5,-450,-450
2020-21,5/13/21,ORL,13.5,700,700
2020-21,5/13/21,SAS,4.5,175,175
2020-21,5/13/21,PHI,1.5,105,105
2020-21,5/13/21,SAC,8.5,290,290
2020-21,5/13/21,TOR,10.5,450,450
2020-21,5/13/21,DEN,-2,-140,-140
2020-21,5/13/21,POR,2,110,110
2020-21,5/14/21,CLE,9,390,390
2020-21,5/14/21,DEN,-8.5,-400,-400
2020-21,5/14/21,UTA,-15,-2000,-2000
2020-21,5/14/21,ORL,14,900,900
2020-21,5/14/21,LAC,-7,-300,-300
2020-21,5/14/21,SAC,3.5,140,140
2020-21,5/14/21,TOR,14.5,950,950
2020-21,5/14/21,ORL,1,100,100
2020-21,5/15/21,LAL,-8.5,-400,-400
2020-21,5/15/21,BOS,5,180,180
2020-21,5/15/21,PHX,-10.5,-700,-700
2020-21,5/15/21,CHO,5.5,200,200
2020-21,5/15/21,MIA,4.5,160,160
2020-21,5/15/21,CHI,11,525,525
2020-21,5/16/21,UTA,-11,-800,-800
2020-21,5/16/21,HOU,7.5,270,270
2020-21,5/16/21,MEM,3.5,145,145
2020-21,5/16/21,PHX,-2,-130,-130
2020-21,5/16/21,CLE,13,900,900
2020-21,5/16/21,MIA,-3,-170,-170
2020-21,5/16/21,LAC,-8,-360,-360
2020-21,5/16/21,DAL,-7,-280,-280
2020-21,5/16/21,ORL,6.5,220,220
2020-21,5/16/21,LAL,-9.5,-450,-450
2020-21,5/16/21,DEN,8.5,340,340
2020-21,5/16/21,MIL,-7,-300,-300
2020-21,5/16/21,CHO,7,235,235
2020-21,5/16/21,BOS,12,650,650
2020-21,5/16/21,IND,-6,-240,-240
2020-21,5/18/21,CHO,1.5,110,110
2020-21,5/18/21,WAS,2,110,110
2020-21,5/19/21,SAS,4.5,170,170
2020-21,5/19/21,GSW,5.5,205,205
2020-21,5/20/21,IND,3.5,140,140
2020-21,5/21/21,MEM,4.5,185,185
2020-21,5/22/21,MIA,5.5,190,190
2020-21,5/22/21,BOS,8,320,320
2020-21,5/22/21,DAL,6,210,210
2020-21,5/22/21,POR,1,100,100
2020-21,5/23/21,ATL,1,100,100
2020-21,5/23/21,WAS,8,300,300
2020-21,5/23/21,LAL,2,120,120
2020-21,5/23/21,MEM,8,315,315
2020-21,5/24/21,MIA,5,180,180
2020-21,5/24/21,POR,2,110,110
2020-21,5/25/21,BOS,9,400,400
2020-21,5/25/21,LAL,-2,-135,-135
2020-21,5/25/21,DAL,7,260,260
2020-21,5/26/21,WAS,8,320,320
2020-21,5/26/21,ATL,2,115,115
2020-21,5/26/21,MEM,10,425,425
2020-21,5/27/21,MIL,-1.5,-125,-125
2020-21,5/27/21,PHX,6.5,240,240
2020-21,5/27/21,DEN,3.5,150,150
2020-21,5/28/21,NYK,4.5,170,170
2020-21,5/28/21,BRK,-7,-330,-330
2020-21,5/28/21,LAC,-2.5,-155,-155
2020-21,5/29/21,MIL,-4.5,-185,-185
2020-21,5/29/21,DEN,4.5,175,175
2020-21,5/29/21,PHI,-5,-220,-220
2020-21,5/29/21,UTA,-5.5,-215,-215
2020-21,5/30/21,NYK,5,170,170
2020-21,5/30/21,PHX,7,250,250
2020-21,5/30/21,BRK,-9,-420,-420
2020-21,5/30/21,LAC,-3.5,-160,-160
2020-21,5/31/21,PHI,-8.5,-380,-380
2020-21,5/31/21,UTA,-5.5,-240,-240
2020-21,6/1/21,BOS,13,750,750
2020-21,6/1/21,POR,2,115,115
2020-21,6/1/21,LAL,4.5,175,175
2020-21,6/2/21,ATL,1,100,100
2020-21,6/2/21,DAL,7.5,280,280
2020-21,6/2/21,MEM,9.5,380,380
2020-21,6/2/21,WAS,6,210,210
2020-21,6/3/21,PHX,3,120,120
2020-21,6/3/21,DEN,5,175,175
2020-21,6/4/21,LAC,-3,-145,-145
2020-21,6/5/21,MIL,4,145,145
2020-21,6/6/21,ATL,4.5,170,170
2020-21,6/6/21,DAL,6.5,225,225
2020-21,6/7/21,MIL,-1.5,-135,-135
2020-21,6/7/21,DEN,6,190,190
2020-21,6/8/21,ATL,6.5,240,240
2020-21,6/8/21,LAC,3,130,130
2020-21,6/9/21,DEN,5.5,180,180
2020-21,6/10/21,BRK,3.5,140,140
2020-21,6/10/21,LAC,2.5,120,120
2020-21,6/11/21,PHI,-2,-130,-130
2020-21,6/11/21,PHX,2,110,110
2020-21,6/12/21,UTA,4.5,175,175
2020-21,6/13/21,BRK,-2,-135,-135
2020-21,6/13/21,PHX,-3,-155,-155
2020-21,6/14/21,PHI,-2.5,-150,-150
2020-21,6/14/21,UTA,5,190,190
2020-21,6/15/21,MIL,-1,-120,-120
2020-21,6/16/21,ATL,7,250,250
2020-21,6/16/21,LAC,8.5,310,310
2020-21,6/17/21,BRK,5,175,175
2020-21,6/18/21,PHI,3,175,175
2020-21,6/18/21,UTA,-2.5,-155,-155
2020-21,6/19/21,MIL,-2,-145,-145
2020-21,6/20/21,ATL,7,240,240
2020-21,6/20/21,LAC,4,150,150
2020-21,6/22/21,LAC,4.5,165,165
2020-21,6/23/21,ATL,8,300,300
2020-21,6/24/21,PHX,-1,-115,-115
2020-21,6/25/21,ATL,8.5,310,310
2020-21,6/26/21,PHX,0,-110,-110
2020-21,6/27/21,MIL,-4.5,-185,-185
2020-21,6/28/21,LAC,7,240,240
2020-21,6/29/21,MIL,-9,-420,-420
2020-21,6/30/21,PHX,-1,-115,-115
2020-21,7/1/21,ATL,4.5,165,165
2020-21,7/3/21,MIL,3.5,140,140
2020-21,7/6/21,MIL,4.5,190,190
2020-21,7/8/21,MIL,4.5,160,160
2020-21,7/11/21,PHX,4.5,180,180
2020-21,7/14/21,PHX,4.5,170,170
2020-21,7/17/21,MIL,4,150,150
2020-21,7/20/21,PHX,4.5,170,170
2021-22,10/19/21,BRK,1.5,105,105
2021-22,10/19/21,GSW,3.5,140,140
2021-22,10/20/21,IND,-1.5,-125,-125
2021-22,10/20/21,CHI,-5,-220,-220
2021-22,10/20/21,WAS,2.5,120,120
2021-22,10/20/21,BOS,2.5,120,120
2021-22,10/20/21,CLE,7,240,240
2021-22,10/20/21,PHI,-4,-170,-170
2021-22,10/20/21,HOU,6.5,220,220
2021-22,10/20/21,ORL,7,225,225
2021-22,10/20/21,OKC,14,750,750
2021-22,10/20/21,SAC,6.5,220,220
2021-22,10/20/21,DEN,6,200,200
2021-22,10/21/21,DAL,2.5,120,120
2021-22,10/21/21,MIL,3,130,130
2021-22,10/21/21,LAC,4,160,160
2021-22,10/22/21,NYK,-7.5,-350,-350
2021-22,10/22/21,CHO,-2.5,-135,-135
2021-22,10/22/21,IND,-2,-130,-130
2021-22,10/22/21,TOR,7,240,240
2021-22,10/22/21,BRK,-1,-120,-120
2021-22,10/22/21,OKC,2.5,130,130
2021-22,10/22/21,ORL,7,235,235
2021-22,10/22/21,SAS,7.5,260,260
2021-22,10/22/21,PHX,1.5,105,105
2021-22,10/22/21,UTA,-6.5,-240,-240
2021-22,10/23/21,ATL,-8.5,-360,-360
2021-22,10/23/21,MIA,-3,-155,-155
2021-22,10/23/21,DAL,-5,-190,-190
2021-22,10/23/21,ORL,7.5,260,260
2021-22,10/23/21,DET,8,280,280
2021-22,10/23/21,MIL,-6,-250,-250
2021-22,10/23/21,PHX,3,135,135
2021-22,10/23/21,MEM,4,155,155
2021-22,10/24/21,CHO,9,350,350
2021-22,10/24/21,ORL,12,600,600
2021-22,10/24/21,BOS,-5,-210,-210
2021-22,10/24/21,PHI,-9.5,-500,-500
2021-22,10/24/21,GSW,-3,-150,-150
2021-22,10/24/21,MEM,5.5,180,180
2021-22,10/25/21,MIL,-1,-115,-115
2021-22,10/25/21,BOS,-2,-130,-130
2021-22,10/25/21,ORL,13.5,700,700
2021-22,10/25/21,CHI,-2,-135,-135
2021-22,10/25/21,DET,11.5,525,525
2021-22,10/25/21,WAS,6,200,200
2021-22,10/25/21,ORL,5.5,190,190
2021-22,10/25/21,CLE,9.5,400,400
2021-22,10/25/21,POR,2.5,120,120
2021-22,10/26/21,PHI,1,100,100
2021-22,10/26/21,GSW,-11,-600,-600
2021-22,10/26/21,HOU,11,475,475
2021-22,10/26/21,LAL,2,115,115
2021-22,10/26/21,DEN,7.5,265,265
2021-22,10/27/21,CHO,-5.5,-210,-210
2021-22,10/27/21,MIA,3.5,140,140
2021-22,10/27/21,IND,1,100,100
2021-22,10/27/21,ATL,-5,-200,-200
2021-22,10/27/21,WAS,4,155,155
2021-22,10/27/21,LAL,-5.5,-220,-220
2021-22,10/27/21,MIN,5.5,195,195
2021-22,10/27/21,SAC,8,300,300
2021-22,10/27/21,MEM,2.5,115,115
2021-22,10/27/21,CLE,8.5,290,290
2021-22,10/28/21,DET,11,450,450
2021-22,10/28/21,ATL,-4,-170,-170
2021-22,10/28/21,NYK,1.5,100,100
2021-22,10/28/21,UTA,-9.5,-450,-450
2021-22,10/28/21,SAS,6.5,220,220
2021-22,10/28/21,MEM,6,200,200
2021-22,10/29/21,ORL,9.5,380,380
2021-22,10/29/21,CHO,7,240,240
2021-22,10/29/21,IND,8.5,340,340
2021-22,10/29/21,SAC,-1.5,-120,-120
2021-22,10/29/21,LAC,3.5,140,140
2021-22,10/29/21,DAL,4,145,145
2021-22,10/29/21,CLE,8,290,290
2021-22,10/30/21,BOS,2,110,110
2021-22,10/30/21,ORL,6,200,200
2021-22,10/30/21,NYK,-8,-360,-360
2021-22,10/30/21,TOR,3,125,125
2021-22,10/30/21,ATL,3.5,145,145
2021-22,10/30/21,UTA,-3.5,-160,-160
2021-22,10/30/21,SAS,7,240,240
2021-22,10/30/21,MIA,3.5,135,135
2021-22,10/30/21,OKC,12.5,600,600
2021-22,10/30/21,DEN,1.5,105,105
2021-22,10/30/21,CLE,10,400,400
2021-22,10/31/21,SAC,4.5,165,165
2021-22,10/31/21,POR,-2,-125,-125
2021-22,10/31/21,UTA,-4.5,-185,-185
2021-22,10/31/21,DET,12,600,600
2021-22,10/31/21,HOU,11,475,475
